#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1835     2.14929     2.27598  0.00977805
        1836     2.25561     2.27597  0.00977273
        1837     1.97605      2.2758  0.00976877
        1838     2.30504     2.27582  0.00976347
        1839     2.52903     2.27596  0.00975913
        1840     2.32701     2.27599  0.00975387
        1841     2.33817     2.27602  0.00974863
        1842     2.70663     2.27625  0.00974614
        1843     2.56035     2.27641  0.00974207
        1844     2.31382     2.27643  0.00973681
        1845     2.24563     2.27641  0.00973155
        1846     2.29498     2.27642  0.00972628
        1847     2.28718     2.27643  0.00972102
        1848     2.30549     2.27644  0.00971577
        1849      2.0778     2.27634  0.00971111
        1850     1.93647     2.27615   0.0097076
        1851     1.77544     2.27588  0.00970612
        1852     1.86627     2.27566   0.0097034
        1853     2.08561     2.27556   0.0096987
        1854     1.81745     2.27531  0.00969662
        1855     1.30837     2.27479  0.00970539
        1856     1.43377     2.27434  0.00971074
        1857     1.51389     2.27393  0.00971414
        1858     1.80137     2.27367  0.00971224
        1859     2.06856     2.27356  0.00970764
        1860     2.01434     2.27342  0.00970342
        1861     1.70961     2.27312  0.00970294
        1862     1.66642     2.27279  0.00970319
        1863     1.82845     2.27256  0.00970092
        1864       1.884     2.27235  0.00969795
        1865     2.19099      2.2723  0.00969285
        1866     1.65805     2.27197  0.00969324
        1867     1.68154     2.27166  0.00969321
        1868     1.47791     2.27123  0.00969733
        1869     1.60192     2.27087  0.00969875
        1870     1.52907     2.27048  0.00970167
        1871       1.821     2.27024  0.00969946
        1872     1.50705     2.26983  0.00970284
        1873     1.57387     2.26946  0.00970478
        1874     1.77846      2.2692  0.00970313
        1875     2.08502      2.2691  0.00969846
        1876     2.03019     2.26897  0.00969412
        1877     2.41011     2.26905  0.00968925
        1878     2.48391     2.26916  0.00968476
        1879     2.28945     2.26917  0.00967962
        1880     2.24144     2.26916  0.00967448
        1881      1.8975     2.26896  0.00967135
        1882     2.03348     2.26883  0.00966702
        1883     2.32222     2.26886  0.00966193
        1884     2.30893     2.26888  0.00965683
        1885     2.04286     2.26876  0.00965245
        1886     2.23912     2.26875  0.00964734
        1887     1.52636     2.26835  0.00965025
        1888      1.5244     2.26796  0.00965318
        1889     1.63914     2.26763  0.00965381
        1890     2.01463     2.26749  0.00964963
        1891     2.32688     2.26752  0.00964457
        1892     2.13094     2.26745  0.00963975
        1893     1.90152     2.26726  0.00963659
        1894     2.06741     2.26715  0.00963208
        1895      2.4584     2.26725  0.00962753
        1896     2.48523     2.26737  0.00962314
        1897     2.93533     2.26772   0.0096245
        1898     2.64902     2.26792  0.00962153
        1899      2.7381     2.26817  0.00961965
        1900     2.30871     2.26819  0.00961461
        1901     2.04952     2.26808  0.00961024
        1902     1.98277     2.26793  0.00960636
        1903     2.07349     2.26782  0.00960185
        1904     2.28375     2.26783  0.00959681
        1905     2.29116     2.26785  0.00959178
        1906     2.16049     2.26779  0.00958692
        1907     2.39913     2.26786  0.00958214
        1908      2.3719     2.26791  0.00957727
        1909     2.37418     2.26797  0.00957241
        1910     2.14941     2.26791   0.0095676
        1911     2.04798     2.26779  0.00956329
        1912      2.0685     2.26769  0.00955886
        1913      1.6035     2.26734  0.00956016
        1914     1.72572     2.26706  0.00955935
        1915     1.70606     2.26676  0.00955885
        1916      1.5266     2.26638  0.00956166
        1917      2.0772     2.26628  0.00955719
        1918     1.99763     2.26614  0.00955323
        1919      1.8043      2.2659  0.00955128
        1920     2.12677     2.26583  0.00954658
        1921     2.00598     2.26569  0.00954257
        1922     1.97478     2.26554  0.00953881
        1923     1.67185     2.26523  0.00953884
        1924     1.93674     2.26506  0.00953541
        1925     1.85281     2.26484  0.00953286
        1926     2.36983      2.2649  0.00952807
        1927     2.09245     2.26481  0.00952354
        1928     1.86007      2.2646  0.00952092
        1929     2.18304     2.26456  0.00951608
        1930      2.1673     2.26451  0.00951128
        1931     2.09947     2.26442  0.00950674
        1932     2.50574     2.26455  0.00950264
        1933     2.25479     2.26454  0.00949772
        1934      2.3162     2.26457  0.00949285
        1935     2.39511     2.26464  0.00948818
        1936     2.55044     2.26478  0.00948443
        1937     2.86667     2.26509  0.00948462
        1938     2.73043     2.26533  0.00948277
        1939      2.3289     2.26537  0.00947793
        1940     2.12149     2.26529  0.00947334
        1941     2.03572     2.26517   0.0094692
        1942      1.6611     2.26486  0.00946943
        1943     1.87722     2.26466  0.00946666
        1944     2.05616     2.26456  0.00946239
        1945     2.20614     2.26453  0.00945758
        1946     2.36693     2.26458  0.00945286
        1947     1.97241     2.26443   0.0094492
        1948     2.43566     2.26452  0.00944476
        1949     2.32381     2.26455  0.00943996
        1950     1.68533     2.26425  0.00943979
        1951     1.97982      2.2641  0.00943608
        1952     1.85236     2.26389   0.0094336
        1953     1.91094     2.26371   0.0094305
        1954     2.17457     2.26367  0.00942579
        1955     1.92735      2.2635  0.00942253
        1956     1.85435     2.26329  0.00942004
        1957     1.47585     2.26288  0.00942381
        1958     1.37201     2.26243  0.00942998
        1959     1.95423     2.26227  0.00942648
        1960     1.76694     2.26202  0.00942505
        1961     1.75358     2.26176  0.00942381
        1962     1.52323     2.26138  0.00942653
        1963     1.73775     2.26112   0.0094255
        1964     1.71719     2.26084  0.00942477
        1965     2.03902     2.26073  0.00942065
        1966     2.66729     2.26093  0.00941812
        1967     2.11248     2.26086  0.00941364
        1968     2.26354     2.26086  0.00940885
        1969     2.35623     2.26091   0.0094042
        1970     2.23695      2.2609  0.00939943
        1971      2.4347     2.26098  0.00939508
        1972     2.33013     2.26102  0.00939038
        1973     1.85076     2.26081  0.00938792
        1974      2.2674     2.26081  0.00938317
        1975     2.06284     2.26071  0.00937895
        1976     2.01695     2.26059  0.00937502
        1977     2.16592     2.26054   0.0093704
        1978     1.47226     2.26014  0.00937413
        1979     1.47557     2.25975  0.00937777
        1980     1.56857      2.2594  0.00937953
        1981     1.39329     2.25896  0.00938498
        1982     1.60544     2.25863  0.00938604
        1983     1.87045     2.25844  0.00938335
        1984     2.15265     2.25838  0.00937877
        1985     1.86598     2.25819  0.00937613
        1986     1.89065       2.258  0.00937323
        1987     1.80706     2.25777  0.00937126
        1988     1.82818     2.25756  0.00936904
        1989     1.83748     2.25735  0.00936671
        1990     1.72432     2.25708  0.00936583
        1991     1.76065     2.25683  0.00936444
        1992     1.14797     2.25627  0.00937627
        1993     1.69672     2.25599  0.00937577
        1994      1.1633     2.25544  0.00938707
        1995     1.32944     2.25498  0.00939383
        1996     1.71574     2.25471  0.00939301
        1997     1.51849     2.25434  0.00939554
        1998     1.74265     2.25408  0.00939433
        1999      2.0627     2.25399  0.00939011
        2000     1.95317     2.25384  0.00938662
        2001     1.81884     2.25362  0.00938445
        2002     2.24052     2.25361  0.00937977
        2003     1.90433     2.25344   0.0093767
        2004     1.68807     2.25316  0.00937627
        2005      1.6614     2.25286  0.00937623
        2006     1.56095     2.25252   0.0093779
        2007      1.2028     2.25199   0.0093878
        2008     1.31677     2.25153  0.00939468
        2009     1.32918     2.25107  0.00940121
        2010     1.21038     2.25055  0.00941078
        2011     1.04623     2.24995  0.00942514
        2012     1.37521     2.24952  0.00943047
        2013     1.44103     2.24912  0.00943434
        2014     1.60862      2.2488  0.00943501
        2015     1.79102     2.24857  0.00943306
        2016     1.60492     2.24825  0.00943379
        2017     1.73268       2.248  0.00943257
        2018     1.89114     2.24782  0.00942955
        2019      1.8389     2.24762  0.00942706
        2020     1.79601     2.24739  0.00942504
        2021     1.58455     2.24707  0.00942608
        2022     1.58311     2.24674  0.00942714
        2023     1.84881     2.24654  0.00942453
        2024     2.17699     2.24651  0.00941994
        2025     2.06877     2.24642   0.0094157
        2026     2.08326     2.24634  0.00941139
        2027     2.40368     2.24642  0.00940707
        2028     2.54014     2.24656  0.00940355
        2029     2.22823     2.24655  0.00939892
        2030     2.14019      2.2465  0.00939443
        2031     1.77844     2.24627  0.00939263
        2032     1.76505     2.24603    0.009391
        2033     2.19617     2.24601  0.00938641
        2034      1.7783     2.24578  0.00938461
        2035     2.12381     2.24572  0.00938019
        2036     1.87096     2.24553  0.00937739
        2037     2.20751     2.24551   0.0093728
        2038     1.60111      2.2452  0.00937354
        2039     1.37139     2.24477  0.00937873
        2040     1.48158      2.2444  0.00938159
        2041     1.49225     2.24403  0.00938423
        2042     1.06012     2.24345  0.00939753
        2043     1.02888     2.24285  0.00941171
        2044     1.22026     2.24235   0.0094204
        2045     1.72051      2.2421  0.00941924
        2046     1.71167     2.24184  0.00941821
        2047     1.57451     2.24151  0.00941925
        2048     1.32206     2.24106  0.00942534
        2049     1.34621     2.24063  0.00943085
        2050     1.79503     2.24041  0.00942876
        2051     1.72267     2.24016  0.00942754
