#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1796    0.800611     1.37588  0.00926969
        1797    0.813482     1.37557  0.00926982
        1798    0.826773     1.37527  0.00926968
        1799    0.841328     1.37497  0.00926928
        1800    0.856312     1.37468  0.00926861
        1801    0.870163      1.3744  0.00926769
        1802    0.884217     1.37413  0.00926654
        1803    0.898128     1.37387  0.00926516
        1804    0.911554     1.37361  0.00926357
        1805    0.924161     1.37336  0.00926179
        1806    0.937542     1.37312   0.0092598
        1807    0.950177     1.37288  0.00925763
        1808    0.962236     1.37266   0.0092553
        1809    0.973658     1.37244  0.00925281
        1810    0.984393     1.37222  0.00925018
        1811    0.994159     1.37201  0.00924743
        1812     1.00365     1.37181  0.00924456
        1813     1.01212     1.37161  0.00924159
        1814     1.02004     1.37142  0.00923853
        1815     1.02669     1.37123  0.00923539
        1816     1.03257     1.37104  0.00923219
        1817     1.03719     1.37086  0.00922893
        1818      1.0418     1.37068  0.00922563
        1819     1.04619      1.3705  0.00922228
        1820     1.05014     1.37032   0.0092189
        1821     1.05226     1.37015  0.00921549
        1822     1.05403     1.36997  0.00921206
        1823     1.05575      1.3698  0.00920862
        1824     1.05675     1.36963  0.00920517
        1825     1.05683     1.36946  0.00920173
        1826     1.05726     1.36929  0.00919827
        1827     1.05689     1.36912  0.00919483
        1828     1.05626     1.36895  0.00919139
        1829     1.05494     1.36877  0.00918797
        1830     1.05419      1.3686  0.00918456
        1831     1.05262     1.36843  0.00918116
        1832     1.05173     1.36826  0.00917778
        1833     1.05013     1.36808  0.00917441
        1834     1.04906     1.36791  0.00917106
        1835     1.04786     1.36774  0.00916772
        1836     1.04681     1.36756  0.00916439
        1837      1.0462     1.36739  0.00916107
        1838     1.04535     1.36721  0.00915776
        1839     1.04453     1.36704  0.00915446
        1840     1.04427     1.36686  0.00915117
        1841     1.04484     1.36668  0.00914787
        1842      1.0458     1.36651  0.00914456
        1843     1.04717     1.36634  0.00914124
        1844     1.04947     1.36617   0.0091379
        1845     1.05177     1.36599  0.00913454
        1846     1.05408     1.36583  0.00913115
        1847     1.05716     1.36566  0.00912774
        1848     1.06175     1.36549  0.00912428
        1849     1.06715     1.36533  0.00912077
        1850     1.07265     1.36517  0.00911721
        1851     1.07828     1.36502   0.0091136
        1852     1.08525     1.36487  0.00910993
        1853     1.09188     1.36472  0.00910621
        1854     1.09939     1.36458  0.00910242
        1855     1.10682     1.36444  0.00909858
        1856     1.11611     1.36431  0.00909466
        1857     1.12581     1.36418  0.00909067
        1858     1.13593     1.36405   0.0090866
        1859     1.14597     1.36394  0.00908247
        1860     1.15737     1.36383  0.00907827
        1861     1.16892     1.36372  0.00907399
        1862     1.18133     1.36362  0.00906965
        1863     1.19482     1.36353  0.00906523
        1864     1.20962     1.36345  0.00906075
        1865     1.22379     1.36338   0.0090562
        1866      1.2397     1.36331  0.00905159
        1867     1.25469     1.36325  0.00904693
        1868     1.27068      1.3632  0.00904222
        1869     1.28691     1.36316  0.00903747
        1870     1.30337     1.36313   0.0090327
        1871     1.32052     1.36311   0.0090279
        1872     1.33811     1.36309  0.00902308
        1873     1.35658     1.36309  0.00901827
        1874     1.37568      1.3631  0.00901346
        1875     1.39465     1.36311  0.00900867
        1876     1.41371     1.36314   0.0090039
        1877     1.43401     1.36318  0.00899919
        1878     1.45359     1.36323  0.00899452
        1879     1.47431     1.36328  0.00898993
        1880     1.49465     1.36335  0.00898542
        1881     1.51453     1.36343    0.008981
        1882     1.53408     1.36353  0.00897669
        1883     1.55318     1.36363  0.00897249
        1884      1.5729     1.36374  0.00896841
        1885     1.59116     1.36386  0.00896447
        1886     1.60924     1.36399  0.00896066
        1887     1.62673     1.36413  0.00895699
        1888      1.6427     1.36427  0.00895346
        1889      1.6582     1.36443  0.00895007
        1890     1.67158     1.36459  0.00894681
        1891     1.68461     1.36476  0.00894368
        1892     1.69592     1.36494  0.00894067
        1893     1.70467     1.36512  0.00893775
        1894     1.71122      1.3653  0.00893489
        1895     1.71599     1.36548   0.0089321
        1896     1.71941     1.36567  0.00892934
        1897     1.72122     1.36586  0.00892659
        1898     1.71953     1.36604  0.00892384
        1899     1.71586     1.36623  0.00892104
        1900     1.71101     1.36641  0.00891819
        1901     1.70367     1.36659  0.00891526
        1902     1.69471     1.36676  0.00891224
        1903     1.68455     1.36693  0.00890912
        1904     1.67337     1.36709   0.0089059
        1905     1.66064     1.36724  0.00890256
        1906     1.64777     1.36739   0.0088991
        1907     1.63424     1.36753  0.00889554
        1908     1.62026     1.36766  0.00889186
        1909     1.60577     1.36779  0.00888808
        1910      1.5912      1.3679  0.00888419
        1911     1.57647     1.36801  0.00888021
        1912     1.56078     1.36811  0.00887614
        1913      1.5462     1.36821  0.00887199
        1914     1.53285     1.36829  0.00886777
        1915     1.51989     1.36837   0.0088635
        1916     1.50715     1.36844  0.00885916
        1917     1.49569     1.36851  0.00885479
        1918     1.48604     1.36857  0.00885039
        1919     1.47608     1.36863  0.00884595
        1920     1.46705     1.36868  0.00884149
        1921     1.45922     1.36873  0.00883702
        1922     1.45257     1.36877  0.00883253
        1923     1.44639     1.36881  0.00882803
        1924     1.44187     1.36885  0.00882352
        1925     1.43823     1.36888  0.00881901
        1926     1.43521     1.36892   0.0088145
        1927     1.43299     1.36895  0.00880999
        1928     1.43054     1.36898  0.00880547
        1929     1.42949     1.36902  0.00880097
        1930     1.42902     1.36905  0.00879646
        1931     1.42978     1.36908  0.00879196
        1932      1.4307     1.36911  0.00878747
        1933     1.43123     1.36914  0.00878298
        1934     1.43198     1.36917   0.0087785
        1935     1.43358     1.36921  0.00877403
        1936     1.43521     1.36924  0.00876956
        1937     1.43605     1.36928   0.0087651
        1938     1.43649     1.36931  0.00876065
        1939     1.43696     1.36935   0.0087562
        1940     1.43735     1.36938  0.00875175
        1941     1.43738     1.36942  0.00874732
        1942     1.43628     1.36945  0.00874288
        1943     1.43519     1.36948  0.00873845
        1944     1.43364     1.36952  0.00873401
        1945     1.43183     1.36955  0.00872958
        1946     1.42953     1.36958  0.00872515
        1947     1.42652     1.36961  0.00872072
        1948     1.42258     1.36964  0.00871628
        1949     1.41872     1.36966  0.00871185
        1950     1.41426     1.36968  0.00870741
        1951     1.41045     1.36971  0.00870297
        1952     1.40592     1.36972  0.00869853
        1953     1.40121     1.36974  0.00869409
        1954     1.39589     1.36975  0.00868965
        1955     1.39076     1.36976  0.00868522
        1956     1.38684     1.36977  0.00868078
        1957     1.38153     1.36978  0.00867635
        1958     1.37632     1.36978  0.00867192
        1959     1.37197     1.36978  0.00866749
        1960      1.3678     1.36978  0.00866307
        1961     1.36286     1.36978  0.00865865
        1962     1.35836     1.36977  0.00865424
        1963      1.3543     1.36977  0.00864983
        1964     1.35091     1.36976  0.00864544
        1965     1.34745     1.36974  0.00864104
        1966     1.34437     1.36973  0.00863666
        1967     1.34042     1.36972  0.00863228
        1968     1.33747      1.3697  0.00862791
        1969     1.33306     1.36968  0.00862355
        1970     1.32999     1.36966  0.00861919
        1971     1.32651     1.36964  0.00861485
        1972     1.32254     1.36962  0.00861051
        1973      1.3187     1.36959  0.00860619
        1974     1.31441     1.36956  0.00860187
        1975     1.30883     1.36953  0.00859757
        1976     1.30212      1.3695  0.00859329
        1977     1.29584     1.36946  0.00858902
        1978     1.28821     1.36942  0.00858478
        1979     1.27935     1.36937  0.00858056
        1980     1.26992     1.36932  0.00857638
        1981     1.25932     1.36927  0.00857223
        1982     1.24774     1.36921  0.00856812
        1983     1.23415     1.36914  0.00856407
        1984     1.21996     1.36906  0.00856008
        1985     1.20441     1.36898  0.00855617
        1986     1.18751     1.36889  0.00855235
        1987     1.16905     1.36879  0.00854864
        1988     1.14931     1.36868  0.00854505
        1989     1.12839     1.36856  0.00854161
        1990     1.10612     1.36842  0.00853834
        1991     1.08361     1.36828  0.00853525
        1992     1.06003     1.36813  0.00853236
        1993     1.03577     1.36796  0.00852971
        1994     1.01102     1.36778  0.00852731
        1995    0.986198     1.36759  0.00852518
        1996    0.960529     1.36739  0.00852335
        1997    0.935415     1.36717  0.00852183
        1998    0.910568     1.36694  0.00852063
        1999    0.886178      1.3667  0.00851976
        2000    0.861941     1.36645  0.00851923
        2001     0.83851     1.36618  0.00851906
        2002     0.81459     1.36591  0.00851926
        2003    0.793697     1.36562  0.00851979
        2004    0.774034     1.36533  0.00852066
        2005    0.754505     1.36502  0.00852185
        2006    0.736159     1.36471  0.00852337
        2007    0.720041     1.36439  0.00852517
        2008    0.705969     1.36406  0.00852723
        2009    0.693986     1.36373   0.0085295
        2010     0.68316     1.36339  0.00853198
        2011    0.673501     1.36305  0.00853463
        2012    0.665979      1.3627  0.00853742
        2013    0.660101     1.36235  0.00854031
