#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         667    -3.81667    -3.81501 0.000326391
         668    -3.81699    -3.81501 0.000325916
         669    -3.81653    -3.81501 0.000325436
         670    -3.81621    -3.81501 0.000324956
         671    -3.81618    -3.81502 0.000324476
         672    -3.81614    -3.81502 0.000323998
         673    -3.81654    -3.81502 0.000323524
         674    -3.81602    -3.81502 0.000323047
         675    -3.81595    -3.81502 0.000322572
         676    -3.81587    -3.81502 0.000322097
         677    -3.81594    -3.81503 0.000321624
         678    -3.81555    -3.81503 0.000321151
         679    -3.81517    -3.81503 0.000320678
         680    -3.81538    -3.81503 0.000320207
         681    -3.81501    -3.81503 0.000319736
         682    -3.81524    -3.81503 0.000319268
         683    -3.81502    -3.81503   0.0003188
         684    -3.81511    -3.81503 0.000318334
         685    -3.81507    -3.81503 0.000317869
         686    -3.81503    -3.81503 0.000317406
         687    -3.81456    -3.81503 0.000316945
         688    -3.81455    -3.81503 0.000316485
         689    -3.81455    -3.81503 0.000316026
         690    -3.81457    -3.81503 0.000315569
         691    -3.81491    -3.81503 0.000315112
         692    -3.81496    -3.81503 0.000314657
         693    -3.81517    -3.81503 0.000314203
         694    -3.81524    -3.81503  0.00031375
         695    -3.81563    -3.81503   0.0003133
         696    -3.81542    -3.81503 0.000312851
         697    -3.81538    -3.81503 0.000312402
         698    -3.81549    -3.81503 0.000311955
         699    -3.81561    -3.81503  0.00031151
         700    -3.81558    -3.81503 0.000311066
         701    -3.81556    -3.81503 0.000310623
         702    -3.81569    -3.81503 0.000310182
         703    -3.81567    -3.81503 0.000309742
         704    -3.81595    -3.81503 0.000309305
         705    -3.81606    -3.81504  0.00030887
         706    -3.81633    -3.81504 0.000308438
         707    -3.81628    -3.81504 0.000308006
         708    -3.81683    -3.81504 0.000307582
         709    -3.81721    -3.81504 0.000307163
         710    -3.81773    -3.81505 0.000306754
         711    -3.81717    -3.81505 0.000306337
         712    -3.81629    -3.81505 0.000305911
         713    -3.81645    -3.81505 0.000305489
         714    -3.81659    -3.81506 0.000305068
         715    -3.81671    -3.81506  0.00030465
         716    -3.81681    -3.81506 0.000304235
         717    -3.81644    -3.81506 0.000303817
         718    -3.81665    -3.81507 0.000303401
         719    -3.81579    -3.81507 0.000302981
         720    -3.81597    -3.81507 0.000302563
         721    -3.81613    -3.81507 0.000302147
         722    -3.81628    -3.81507 0.000301733
         723    -3.81641    -3.81507 0.000301321
         724    -3.81638    -3.81507 0.000300911
         725    -3.81589    -3.81508 0.000300498
         726      -3.816    -3.81508 0.000300086
         727    -3.81535    -3.81508 0.000299674
         728    -3.81515    -3.81508 0.000299262
         729    -3.81495    -3.81508 0.000298852
         730    -3.81444    -3.81508 0.000298444
         731    -3.81424    -3.81508 0.000298038
         732    -3.81405    -3.81507 0.000297634
         733    -3.81432    -3.81507 0.000297229
         734    -3.81445    -3.81507 0.000296826
         735    -3.81444    -3.81507 0.000296423
         736    -3.81414    -3.81507 0.000296023
         737    -3.81445    -3.81507 0.000295623
         738    -3.81449    -3.81507 0.000295223
         739    -3.81408    -3.81507 0.000294827
         740    -3.81415    -3.81507 0.000294431
         741    -3.81423    -3.81506 0.000294036
         742    -3.81388    -3.81506 0.000293644
         743    -3.81371    -3.81506 0.000293254
         744    -3.81386    -3.81506 0.000292864
         745    -3.81404    -3.81506 0.000292474
         746    -3.81379    -3.81506 0.000292087
         747    -3.81416    -3.81506 0.000291699
         748    -3.81411    -3.81505 0.000291312
         749    -3.81423    -3.81505 0.000290925
         750    -3.81437    -3.81505 0.000290538
         751    -3.81484    -3.81505 0.000290152
         752    -3.81487    -3.81505 0.000289766
         753    -3.81508    -3.81505 0.000289381
         754    -3.81575    -3.81505 0.000288999
         755    -3.81614    -3.81505 0.000288619
         756    -3.81638    -3.81506 0.000288243
         757    -3.81678    -3.81506 0.000287871
         758    -3.81703    -3.81506 0.000287503
         759    -3.81713    -3.81506 0.000287137
         760    -3.81798    -3.81507 0.000286785
         761    -3.81822    -3.81507 0.000286438
         762    -3.81843    -3.81508 0.000286096
         763    -3.81863    -3.81508 0.000285759
         764    -3.81911    -3.81509 0.000285434
         765    -3.81912    -3.81509 0.000285109
         766    -3.81924     -3.8151 0.000284789
         767    -3.81949     -3.8151 0.000284475
         768    -3.82001    -3.81511 0.000284177
         769     -3.8199    -3.81511 0.000283875
         770    -3.81961    -3.81512 0.000283567
         771    -3.81945    -3.81513 0.000283255
         772    -3.81865    -3.81513 0.000282924
         773    -3.81844    -3.81514 0.000282591
         774    -3.81851    -3.81514 0.000282259
         775    -3.81841    -3.81514 0.000281926
         776    -3.81844    -3.81515 0.000281595
         777    -3.81862    -3.81515 0.000281268
         778    -3.81864    -3.81516 0.000280942
         779     -3.8185    -3.81516 0.000280614
         780    -3.81836    -3.81517 0.000280285
         781    -3.81807    -3.81517  0.00027995
         782    -3.81778    -3.81517 0.000279612
         783     -3.8175    -3.81518 0.000279271
         784    -3.81707    -3.81518 0.000278925
         785    -3.81696    -3.81518 0.000278579
         786    -3.81685    -3.81518 0.000278233
         787     -3.8166    -3.81518 0.000277885
         788    -3.81636    -3.81519 0.000277536
         789    -3.81659    -3.81519  0.00027719
         790    -3.81622    -3.81519 0.000276843
         791    -3.81663    -3.81519 0.000276499
         792    -3.81629    -3.81519 0.000276153
         793    -3.81657    -3.81519  0.00027581
         794    -3.81655     -3.8152 0.000275468
         795    -3.81701     -3.8152 0.000275131
         796    -3.81687     -3.8152 0.000274793
         797    -3.81644     -3.8152 0.000274453
         798    -3.81632     -3.8152 0.000274113
         799    -3.81698     -3.8152 0.000273779
         800    -3.81689    -3.81521 0.000273444
         801    -3.81681    -3.81521  0.00027311
         802    -3.81659    -3.81521 0.000272775
         803    -3.81698    -3.81521 0.000272444
         804    -3.81723    -3.81522 0.000272117
         805    -3.81734    -3.81522 0.000271792
         806    -3.81685    -3.81522 0.000271462
         807    -3.81697    -3.81522 0.000271134
         808    -3.81648    -3.81522 0.000270803
         809    -3.81661    -3.81523 0.000270474
         810    -3.81733    -3.81523 0.000270153
         811    -3.81791    -3.81523  0.00026984
         812    -3.81787    -3.81523 0.000269527
         813    -3.81813    -3.81524 0.000269219
         814    -3.81808    -3.81524 0.000268911
         815    -3.81788    -3.81524 0.000268601
         816    -3.81811    -3.81525 0.000268294
         817    -3.81803    -3.81525 0.000267988
         818    -3.81839    -3.81526 0.000267687
         819    -3.81784    -3.81526 0.000267379
         820    -3.81772    -3.81526  0.00026707
         821     -3.8179    -3.81526 0.000266764
         822    -3.81807    -3.81527 0.000266461
         823    -3.81838    -3.81527 0.000266164
         824    -3.81807    -3.81528 0.000265863
         825    -3.81791    -3.81528  0.00026556
         826    -3.81835    -3.81528 0.000265264
         827    -3.81772    -3.81529  0.00026496
         828    -3.81769    -3.81529 0.000264656
         829    -3.81797    -3.81529 0.000264356
         830    -3.81764    -3.81529 0.000264053
         831    -3.81746     -3.8153 0.000263748
         832    -3.81743     -3.8153 0.000263444
         833    -3.81741     -3.8153 0.000263139
         834    -3.81739     -3.8153 0.000262836
         835    -3.81722    -3.81531 0.000262531
         836    -3.81722    -3.81531 0.000262227
         837    -3.81752    -3.81531 0.000261927
         838    -3.81737    -3.81531 0.000261626
         839    -3.81753    -3.81532 0.000261328
         840     -3.8177    -3.81532 0.000261032
         841    -3.81756    -3.81532 0.000260735
         842    -3.81743    -3.81532 0.000260437
         843    -3.81745    -3.81533 0.000260141
         844    -3.81733    -3.81533 0.000259843
         845    -3.81721    -3.81533 0.000259545
         846    -3.81784    -3.81533 0.000259255
         847    -3.81771    -3.81534 0.000258964
         848    -3.81744    -3.81534 0.000258671
         849    -3.81807    -3.81534 0.000258386
         850    -3.81824    -3.81535 0.000258105
         851    -3.81871    -3.81535 0.000257832
         852    -3.81843    -3.81535 0.000257554
         853    -3.81799    -3.81536 0.000257271
         854    -3.81814    -3.81536  0.00025699
         855    -3.81829    -3.81536 0.000256713
         856    -3.81813    -3.81537 0.000256433
         857    -3.81812    -3.81537 0.000256154
         858    -3.81795    -3.81537 0.000255873
         859    -3.81837    -3.81538 0.000255599
         860    -3.81804    -3.81538 0.000255321
         861    -3.81815    -3.81538 0.000255044
         862     -3.8181    -3.81539 0.000254768
         863    -3.81804    -3.81539 0.000254491
         864    -3.81829    -3.81539 0.000254219
         865    -3.81837     -3.8154 0.000253948
         866    -3.81784     -3.8154 0.000253671
         867    -3.81791     -3.8154 0.000253395
         868    -3.81828    -3.81541 0.000253124
         869    -3.81758    -3.81541 0.000252845
         870    -3.81733    -3.81541 0.000252564
         871    -3.81723    -3.81541 0.000252283
         872    -3.81636    -3.81541 0.000251996
         873    -3.81624    -3.81541 0.000251709
         874    -3.81627    -3.81542 0.000251423
         875    -3.81569    -3.81542 0.000251136
         876    -3.81601    -3.81542  0.00025085
         877    -3.81527    -3.81542 0.000250564
         878    -3.81483    -3.81542  0.00025028
         879    -3.81468    -3.81541 0.000249996
         880    -3.81468    -3.81541 0.000249714
         881    -3.81437    -3.81541 0.000249433
         882    -3.81407    -3.81541 0.000249155
         883    -3.81375    -3.81541  0.00024888
         884    -3.81389    -3.81541 0.000248604
         885    -3.81343    -3.81541 0.000248333
         886    -3.81311     -3.8154 0.000248067
         887    -3.81295     -3.8154 0.000247802
         888    -3.81248     -3.8154 0.000247545
         889    -3.81247    -3.81539 0.000247288
         890    -3.81246    -3.81539 0.000247033
         891    -3.81229    -3.81539  0.00024678
         892    -3.81183    -3.81538 0.000246535
         893    -3.81212    -3.81538 0.000246286
         894    -3.81241    -3.81538 0.000246033
         895     -3.8121    -3.81537 0.000245785
         896    -3.81194    -3.81537 0.000245541
         897    -3.81208    -3.81536 0.000245294
         898    -3.81238    -3.81536 0.000245044
         899    -3.81221    -3.81536 0.000244796
         900    -3.81235    -3.81535 0.000244547
         901    -3.81233    -3.81535 0.000244299
         902    -3.81217    -3.81535 0.000244053
         903    -3.81215    -3.81534 0.000243809
         904    -3.81227    -3.81534 0.000243563
         905    -3.81194    -3.81534 0.000243323
         906     -3.8113    -3.81533 0.000243095
         907    -3.81095    -3.81533 0.000242875
         908    -3.81091    -3.81532 0.000242656
         909    -3.81025    -3.81532 0.000242453
         910    -3.81004    -3.81531 0.000242256
         911    -3.81012    -3.81531 0.000242057
         912    -3.80914     -3.8153 0.000241886
         913    -3.80876    -3.81529 0.000241727
         914    -3.80821    -3.81528 0.000241587
         915    -3.80796    -3.81528 0.000241456
         916     -3.8077    -3.81527 0.000241333
         917    -3.80714    -3.81526 0.000241233
         918    -3.80717    -3.81525 0.000241131
         919    -3.80689    -3.81524 0.000241041
