#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2291     1.17717     1.11935  0.00279232
        2292     1.17701     1.11937  0.00279121
        2293     1.17655      1.1194   0.0027901
        2294     1.17579     1.11942    0.002789
        2295     1.17475     1.11944  0.00278789
        2296     1.17343     1.11947  0.00278677
        2297     1.17184     1.11949  0.00278565
        2298        1.17     1.11951  0.00278452
        2299     1.16791     1.11953  0.00278339
        2300     1.16559     1.11955  0.00278225
        2301     1.16305     1.11957  0.00278111
        2302     1.16032     1.11959  0.00277996
        2303      1.1574     1.11961   0.0027788
        2304     1.15431     1.11962  0.00277763
        2305     1.15109     1.11964  0.00277646
        2306     1.14774     1.11965  0.00277529
        2307     1.14428     1.11966   0.0027741
        2308     1.14076     1.11967  0.00277292
        2309     1.13718     1.11968  0.00277173
        2310     1.13358     1.11968  0.00277053
        2311     1.12997     1.11969  0.00276934
        2312      1.1264     1.11969  0.00276814
        2313     1.12287     1.11969  0.00276694
        2314     1.11942     1.11969  0.00276575
        2315     1.11608     1.11969  0.00276455
        2316     1.11286     1.11969  0.00276336
        2317     1.10978     1.11968  0.00276217
        2318     1.10686     1.11968  0.00276099
        2319     1.10412     1.11967   0.0027598
        2320     1.10157     1.11966  0.00275863
        2321     1.09922     1.11965  0.00275745
        2322     1.09706     1.11964  0.00275628
        2323     1.09509     1.11963  0.00275511
        2324     1.09332     1.11962  0.00275395
        2325     1.09174     1.11961  0.00275279
        2326     1.09033      1.1196  0.00275164
        2327     1.08907     1.11958  0.00275049
        2328     1.08796     1.11957  0.00274934
        2329     1.08696     1.11956   0.0027482
        2330     1.08606     1.11954  0.00274705
        2331     1.08523     1.11953  0.00274591
        2332     1.08445     1.11951  0.00274478
        2333     1.08369      1.1195  0.00274364
        2334     1.08292     1.11948  0.00274251
        2335     1.08213     1.11946  0.00274139
        2336     1.08129     1.11945  0.00274026
        2337     1.08037     1.11943  0.00273914
        2338     1.07937     1.11941  0.00273802
        2339     1.07826      1.1194  0.00273691
        2340     1.07702     1.11938   0.0027358
        2341     1.07565     1.11936  0.00273469
        2342     1.07414     1.11934  0.00273359
        2343     1.07248     1.11932   0.0027325
        2344     1.07066      1.1193  0.00273141
        2345     1.06869     1.11928  0.00273033
        2346     1.06656     1.11926  0.00272926
        2347     1.06427     1.11923   0.0027282
        2348     1.06182     1.11921  0.00272715
        2349     1.05923     1.11918  0.00272611
        2350     1.05649     1.11916  0.00272508
        2351     1.05361     1.11913  0.00272406
        2352     1.05061      1.1191  0.00272306
        2353     1.04748     1.11907  0.00272207
        2354     1.04424     1.11904   0.0027211
        2355      1.0409       1.119  0.00272015
        2356     1.03747     1.11897  0.00271921
        2357     1.03395     1.11893   0.0027183
        2358     1.03037     1.11889   0.0027174
        2359     1.02672     1.11886  0.00271653
        2360     1.02303     1.11882  0.00271569
        2361      1.0193     1.11877  0.00271486
        2362     1.01555     1.11873  0.00271406
        2363     1.01179     1.11868  0.00271329
        2364     1.00803     1.11864  0.00271255
        2365     1.00429     1.11859  0.00271183
        2366     1.00057     1.11854  0.00271115
        2367    0.996901     1.11849  0.00271049
        2368    0.993291     1.11843  0.00270986
        2369    0.989756     1.11838  0.00270926
        2370     0.98631     1.11832  0.00270869
        2371     0.98297     1.11827  0.00270815
        2372    0.979752     1.11821  0.00270764
        2373    0.976673     1.11815  0.00270715
        2374    0.973748     1.11809  0.00270669
        2375    0.970993     1.11803  0.00270626
        2376    0.968422     1.11796  0.00270586
        2377     0.96605      1.1179  0.00270547
        2378    0.963888     1.11784  0.00270511
        2379    0.961949     1.11777  0.00270477
        2380    0.960246      1.1177  0.00270444
        2381    0.958789     1.11764  0.00270413
        2382    0.957587     1.11757  0.00270383
        2383    0.956648      1.1175  0.00270354
        2384     0.95598     1.11743  0.00270325
        2385    0.955588     1.11737  0.00270297
        2386    0.955478      1.1173  0.00270269
        2387    0.955654     1.11723   0.0027024
        2388    0.956121     1.11716  0.00270211
        2389    0.956881      1.1171  0.00270182
        2390    0.957938     1.11703  0.00270151
        2391    0.959293     1.11696  0.00270118
        2392    0.960946      1.1169  0.00270084
        2393    0.962898     1.11683  0.00270048
        2394    0.965146     1.11677  0.00270009
        2395    0.967688     1.11671  0.00269968
        2396    0.970517     1.11665  0.00269924
        2397    0.973624     1.11659  0.00269878
        2398    0.976997     1.11653  0.00269828
        2399    0.980623     1.11647  0.00269775
        2400    0.984485     1.11642  0.00269719
        2401    0.988562     1.11636  0.00269659
        2402    0.992833     1.11631  0.00269596
        2403    0.997273     1.11626  0.00269529
        2404     1.00185     1.11622  0.00269459
        2405     1.00655     1.11617  0.00269385
        2406     1.01133     1.11613  0.00269309
        2407     1.01616     1.11609  0.00269229
        2408     1.02103     1.11605  0.00269146
        2409     1.02588     1.11601   0.0026906
        2410     1.03071     1.11597  0.00268972
        2411     1.03549     1.11594  0.00268881
        2412     1.04019     1.11591  0.00268788
        2413     1.04479     1.11588  0.00268693
        2414     1.04927     1.11585  0.00268596
        2415     1.05362     1.11583  0.00268497
        2416     1.05783      1.1158  0.00268396
        2417     1.06189     1.11578  0.00268295
        2418     1.06578     1.11576  0.00268192
        2419      1.0695     1.11574  0.00268087
        2420     1.07305     1.11572  0.00267982
        2421     1.07642     1.11571  0.00267877
        2422     1.07962     1.11569   0.0026777
        2423     1.08265     1.11568  0.00267663
        2424      1.0855     1.11566  0.00267556
        2425     1.08818     1.11565  0.00267448
        2426      1.0907     1.11564  0.00267339
        2427     1.09305     1.11563  0.00267231
        2428     1.09523     1.11563  0.00267122
        2429     1.09726     1.11562  0.00267013
        2430     1.09914     1.11561  0.00266904
        2431     1.10086      1.1156  0.00266795
        2432     1.10243      1.1156  0.00266686
        2433     1.10385     1.11559  0.00266577
        2434     1.10513     1.11559  0.00266468
        2435     1.10626     1.11559  0.00266359
        2436     1.10724     1.11558  0.00266249
        2437     1.10809     1.11558   0.0026614
        2438     1.10879     1.11558  0.00266031
        2439     1.10935     1.11557  0.00265922
        2440     1.10977     1.11557  0.00265813
        2441     1.11005     1.11557  0.00265705
        2442      1.1102     1.11557  0.00265596
        2443     1.11021     1.11557  0.00265487
        2444     1.11009     1.11556  0.00265379
        2445     1.10984     1.11556   0.0026527
        2446     1.10946     1.11556  0.00265162
        2447     1.10896     1.11556  0.00265054
        2448     1.10834     1.11555  0.00264946
        2449     1.10762     1.11555  0.00264838
        2450     1.10679     1.11555   0.0026473
        2451     1.10586     1.11554  0.00264622
        2452     1.10486     1.11554  0.00264515
        2453     1.10377     1.11553  0.00264407
        2454     1.10263     1.11553    0.002643
        2455     1.10143     1.11552  0.00264193
        2456      1.1002     1.11552  0.00264086
        2457     1.09894     1.11551  0.00263979
        2458     1.09767      1.1155  0.00263873
        2459      1.0964     1.11549  0.00263767
        2460     1.09515     1.11549  0.00263661
        2461     1.09393     1.11548  0.00263555
        2462     1.09276     1.11547   0.0026345
        2463     1.09164     1.11546  0.00263345
        2464      1.0906     1.11545   0.0026324
        2465     1.08964     1.11544  0.00263135
        2466     1.08877     1.11543  0.00263031
        2467     1.08801     1.11542  0.00262926
        2468     1.08736      1.1154  0.00262822
        2469     1.08684     1.11539  0.00262718
        2470     1.08644     1.11538  0.00262615
        2471     1.08618     1.11537  0.00262511
        2472     1.08607     1.11536  0.00262407
        2473     1.08609     1.11535  0.00262304
        2474     1.08626     1.11533  0.00262201
        2475     1.08657     1.11532  0.00262097
        2476     1.08703     1.11531  0.00261994
        2477     1.08763      1.1153   0.0026189
        2478     1.08836     1.11529  0.00261787
        2479     1.08922     1.11528  0.00261684
        2480     1.09021     1.11527   0.0026158
        2481     1.09131     1.11526  0.00261476
        2482     1.09253     1.11525  0.00261373
        2483     1.09384     1.11524  0.00261269
        2484     1.09525     1.11523  0.00261165
        2485     1.09673     1.11522  0.00261061
        2486     1.09828     1.11522  0.00260957
        2487      1.0999     1.11521  0.00260852
        2488     1.10155     1.11521  0.00260748
        2489     1.10325      1.1152  0.00260644
        2490     1.10497      1.1152   0.0026054
        2491      1.1067     1.11519  0.00260435
        2492     1.10843     1.11519  0.00260331
        2493     1.11014     1.11519  0.00260226
        2494     1.11184     1.11519  0.00260122
        2495      1.1135     1.11519  0.00260018
        2496     1.11512     1.11519  0.00259914
        2497     1.11668     1.11519   0.0025981
        2498     1.11818     1.11519  0.00259706
        2499      1.1196     1.11519  0.00259602
        2500     1.12095     1.11519  0.00259498
        2501     1.12221      1.1152  0.00259394
        2502     1.12338      1.1152  0.00259291
        2503     1.12444      1.1152  0.00259188
        2504     1.12541     1.11521  0.00259084
        2505     1.12626     1.11521  0.00258981
        2506       1.127     1.11522  0.00258878
        2507     1.12764     1.11522  0.00258776
        2508     1.12816     1.11523  0.00258673
        2509     1.12856     1.11523   0.0025857
        2510     1.12886     1.11524  0.00258468
